schema,table_name,definition,column_count,has_pk
SCM,"SXARCMAbstractCPTHPCPSSurgicalTeamDetail","Storing Patient Visit Abstract CPT HPCPS Surgical Team Detail",11,true
SCM,"SXARCMEpisodeCreationConfiguration","rule configuration for episode creation",18,true
SCM,"SXAHMDateRangeColumnConfiguration","This Health Management configuration table stores column configurations to display data for the summary and timeline views.",18,true
SCM,"SXARCMTransferToBadDebt","The table will stores the information about the configuration required for transferring to Bad Debt",20,true
SCM,"SXAGNCulture","Stores information regarding supported cultures for globalization and localization.",12,true
SCM,"CV3ObsCatalogItem","A pre-filled observation item. Pre-filled items are those observations that have a specific modifier defaulted.",14,true
SCM,"SXAHMVaccineManufacturer","This Health Management configuration dictionary defines all known Manufacturers of Vaccines, including the company's name and the associated HL7 MVX Code.",11,true
SCM,"SXAMMPharmacyBackupUnit","Backup pharmacy routing by units served feature (part of 'Label Routing-Workflow Improvements'). This table will store units served by a backup pharmacy. So relationship between SXAMMPharmacyBackup and SXAMMPharmacyBackupUnit will be similar to the one between SXAMMPharmacy and SXAMMPharmacyUnit.",13,true
SCM,"SXACRTileDocumentXref","Defines the list of documents the clinical view display.  For each clinical view, the user could add multiple tiles with each tile containing a list of documents",12,true
SCM,"CV3RefRangeDatasetDetail","A set of data points for one particular reference range dataset.",29,true
SCM,"SXACCTravelHistoryLocationXRef","Each travel history can have multiple locations associated to it. This is a XREF table that will store multiple locations associated to each travel history record.",15,true
SCM,"CV3ClientDocProviderXrefCUR","Contains current document  records. This table is a cross-reference table used to link a CV3ClientDocument with one or more CV3CareProviders used as authors of a document.",19,true
SCM,"CV3TaskRoleType","Dictionary of Task Role Types.",12,true
SCM,"SXAAMRegFormPrintPolicyDtlLocationXRef","Cross reference table between the Registration Form print policy detail and the location table",11,false
SCM,"SXASCLModifier","Sunrise Charge Logic Modifier master table, stores modifier code, description and long description from verfied source.",11,true
SCM,"SXAAMCustomContentSecurityGroupXREF","This entity contains cross references between Custom Content definitions and the security groups allowing access to them.",10,true
SCM,"SXARCMExemptFromBillingTransaction","Storing Exempt Transaction Code information from Billing",11,true
SCM,"SXARCMDNFBAgeingPeriod","This table contains the dictionary of the EPSDT Referral Codes which will be consumed in PA Billing.",11,true
SCM,"SXACRTileRxWriterTypeXref","Store the Ambulatory Medication Tile's Selected Rx Writer Type Information",11,true
SCM,"SXARCMDenialConfigExclusionManualOverrideAdj","Store manaul override configuration at CARC exclusion level.",11,true
SCM,"SXAESHolidayLocationXREF","Per the specification, holidays are to be ""applied"" to various locations in the application, which will then raise exceptions on the appropriate Master Calendars.  This table will be needed to track which locations a holiday has been applied to.",11,true
SCM,"SXAESMasterCalendarResourceXREF","This table links Master Calendars back to the resources that they are configured for. It is linked to both the tables SXAESMasterCalendar and SXAESResource.",11,true
SCM,"SXAAMBScriptFavorite","Lists all of the favorite prescriptions.",56,true
SCM,"SXARCMERPerVisitRateRevenueCodeAIRDetail","save detail information of per visit rate revenue code all inclusive rate table",11,true
SCM,"SXAIMMImmunizationQuery","Table to hold the status of a query that is in process",15,true
SCM,"SXAESPatternTemplateTimeRange","This table describes the time ranges for the patterns (PatternType = P) defined in PatternTemplate.",13,true
SCM,"SXAESMCExceptionDAEvtCatXREFARC","Archive for SXAESMCExceptionDefinitionAvailabilityEventXREFARC",11,true
SCM,"SXAAMRegFormPrintPolicyDtlVisitStatusXRef","Cross reference table between the Registration Form print policy detail and the visit status table",11,false
SCM,"SXAESDictionary","Stores additional time restriction information for a resource.",14,true
SCM,"SXAAMWLIndicatedProcedureCodeXREF","This new table will be used to store a XREF values from Table SXAAMWLIndicatedProcedureCode and",11,true
SCM,"SXAESOrderAppointmentRequest","This table will contains the data related to Vendor. Vendor will send Acknowledgement for success or failure.",20,true
SCM,"SXAEISSearchPath","Meta Data table that defines a collection of instance sets.  Says what type of records get searched when a query executes (I.e. CUR, HIS, MRG)",13,true
SCM,"CV3Specimen","A physical sample obtained from patient for diagnostic purposes.",30,true
SCM,"SXARCMAUCCPTCode","Table Definition for use to store AUC Radiology CPT Codes",11,true
SCM,"CV3AncillaryOrderID","A cross-reference table that is used only by the interfaces that stores either the placer or filler information of existing orders to distinguish if the order was created by the interfaces or Sunrise Clinical Manager.",18,true
SCM,"SXAMMPharmacyPrinter","The purpose of this table is to link printer related data to pharmacy without expanding the SXAMMPharmacy table.",12,true
SCM,"SXAMMOrderTypeLayout","This table helps define a default layout to use for dispensing details for each order type. There will be one row in this table per OrderType defined for SXAMMDispenseSubType.OrderType",14,true
SCM,"SXAGNLetterTemplateFreeText","Dictionary of free text field names and descriptions. Merge fields the user fills out before printing",13,true
SCM,"CV3RefRangeDataset","A reference range dataset.",20,true
SCM,"SXARCMContextType","Storing Context Type information like Patient, Visit etc.",12,true
SCM,"SXASRGCustomIdConfig","Stores next set of IDs required for creation of Preference Card, Case Card and Inventory Item",14,true
SCM,"SXAEISBKLDPersonIdentifier","Staging Table used by the Bulk Load utility for the PersonIdentifier Entity.",19,true
SCM,"SXARCMGlobalBillingComponentCode","Table used to store the component CPTHPCS codes which roll up into the Global Billing Complete EKG code",10,true
SCM,"SXAAMBPharmacyServiceLevelXREF","Maintains Service level values in Pharmacy Download",12,true
SCM,"SCMObsFSListValues","Stores the list values of the observation",17,true
SCM,"SXAMMOrderReviewList","This table will be used to store  retrieve and track Pharmacy Order Review actions in the Pharmacy system. Once reviewed the data will be moved to the History table based on the Lookback period configuration. Items that remain un-reviewed until a visit is discharged (configurable setting) will be deleted from here",33,true
SCM,"SXASRGCaseIndicatorHealthIssueCode","A Health Issue case indicator - Health Issue Code table. It stores the Code/CodingScheme/Description from CV3CodedHealthIssue table",12,true
SCM,"CV3Service","A medical specialty. A classification system for providers, locations, and patients. Also used for bed allocation rules. (See service location rules.)",14,true
SCM,"SXAAMBScriptFavoriteCategory","For the Ambulatory Rx Writer, users will be given the ability to save their favorite prescriptions and organize them by category.  This table will hold the user�s available categories.",14,true
SCM,"SXARCMClaimEditSubCategory","This table stores different sub category names. This is a user defined dictionary.",13,true
SCM,"SXAMTDrugCatalogExcludeConfig","This table will hold the location specific exclusion of a drug",11,true
SCM,"SXARCMRROutputFormat","Create a table to store the output formats supported or configured.",9,true
SCM,"SXASRGCaseIndicatorAllergy","An allergy case indicator",15,true
SCM,"SXARCMThirdPartyCodeType","Storing Third-party Code Type like Revenue,FDA etc.",9,true
SCM,"CV3ReportCategory","Dictionary of Report Categories.",13,true
SCM,"SXAMMRecipeIngredient","This Table holds the records of ingredients used in compounding recipes
This table is used to hold ingredient details",15,true
SCM,"CV3PatientCareDocumentName","The names for a patient care document. Includes the primary name and aliases.",16,true
SCM,"SXARCMStandardBreakOption","This table is created to claim break option",11,true
SCM,"SXARCMSRReportHeaderTemplateLayoutDetail","This Table would consist the control detials that needs to be dynamically loaded in screen.",24,true
SCM,"SXAAMWLOfferRejectionRsnWaitlistTypeXREF","The cross reference table between offer rejection reason and Waitlist type to store the multiple waitlist types associated to the offer rejection reason.",11,true
SCM,"SXARCMDenialResult","Storing User Defined Denial Result information",12,true
SCM,"SXASCLMedication","Sunrise Charge Logic Medication Table.",14,true
SCM,"SXAAMEDRegistrationDefault","This table will contain the default values that are used in an ED registration.This is for specification 03-4003: ED Visit Registration and Express Registration Changes. The goal of these functions is to allow Emergency Department registration to occur as rapidly and efficiently as possible with minimum information.",20,true
